year,brand,model_name,price,distance_travelled(kms),fuel_type,city
2011,Audi,A4,1200000,44000,Diesel,Chennai
2011,Honda,Accord,750000,65000,Petrol,Chennai
2015,Volkswagen,Polo,700000,50000,Petrol,Chennai
2014,BMW,3,2250000,55000,Diesel,Chennai
2019,BMW,5,5190000,53000,Diesel,Chennai
2019,Maruti Suzuki,Alto,390000,13000,Petrol,Chennai
2012,Maruti Suzuki,Wagon,300000,76000,Petrol,Chennai
2017,Land Rover,Evoque,3550000,80400,Diesel,Chennai
2007,BMW,6,1800000,30900,Petrol,Chennai
2015,BMW,7,3800000,40500,Diesel,Chennai
2018,BMW,5,4900000,39000,Diesel,Chennai
2014,BMW,3,2250000,55000,Diesel,Chennai
2014,Mahindra,XUV500,1050000,58200,Diesel,Chennai
2019,Volkswagen,Passat,2850000,25000,Diesel,Chennai
2012,Toyota,Innova,1200000,108000,Diesel,Chennai
2012,Hyundai,i20,375000,66000,Petrol,Chennai
2012,Honda,City,550000,55000,Petrol,Chennai
2011,Volvo,XC60,1150000,80000,Diesel,Chennai
2019,Toyota,Innova,2175000,39900,Diesel,Chennai
2013,Volkswagen,Vento,475000,66000,Petrol,Chennai
2016,Maruti Suzuki,Swift,610000,15000,Petrol,Chennai
2015,Hyundai,Creta,950000,79900,Diesel,Chennai
2011,Hyundai,i10,360000,22000,Petrol,Chennai
2012,Audi,A6,1450000,55000,Diesel,Chennai
2016,Honda,City,790000,45000,Petrol,Chennai
2019,Mahindra,XUV500,1650000,19900,Diesel,Chennai
2019,Hyundai,Verna,1300000,4000,Petrol,Chennai
2012,Mercedes-Benz,GL,2400000,148000,Diesel,Chennai
2018,Hyundai,Elite,650000,18000,Petrol,Chennai
2019,Mahindra,XUV500,1650000,19900,Diesel,Chennai
2012,Mahindra,XUV500,800000,85000,Diesel,Chennai
2013,Audi,Q7,2150000,83000,Diesel,Chennai
2016,Honda,City,790000,45000,Petrol,Chennai
2014,Hyundai,Elite,550000,52000,Diesel,Chennai
2016,Maruti Suzuki,Celerio,425000,35000,Petrol,Chennai
2016,Toyota,Innova,1700000,79900,Diesel,Chennai
2012,Audi,A6,1450000,55000,Diesel,Chennai
2018,Renault,Duster,925000,50000,Diesel,Chennai
2015,Toyota,Innova,1350000,85000,Diesel,Chennai
2015,Mercedes-Benz,C-Class,2350000,43000,Diesel,Chennai
2012,Mercedes-Benz,GL,2400000,148000,Diesel,Chennai
2015,Hyundai,Elite,575000,39000,Petrol,Chennai
2018,Hyundai,Verna,1200000,19900,Petrol,Chennai
2017,Maruti Suzuki,Celerio,470000,51000,Petrol,Chennai
2017,Land Rover,Evoque,3500000,30980,Diesel,Chennai
2016,Audi,Q3,1395000,72000,Diesel,Chennai
2014,BMW,5,2800000,27000,Diesel,Chennai
2018,Hyundai,Elite,650000,18000,Petrol,Chennai
2015,Maruti Suzuki,Ciaz,675000,62000,Petrol,Chennai
2016,Hyundai,Creta,770000,175000,Diesel,Chennai
2011,Nissan,Micra,225000,51000,Petrol,Chennai
2016,Hyundai,Creta,925000,40000,Diesel,Chennai
2019,Hyundai,Venue,1125000,14000,Petrol,Chennai
2016,Ford,EcoSport,680000,69000,Petrol,Chennai
2011,Nissan,Micra,225000,51000,Petrol,Chennai
2016,Hyundai,Creta,925000,40000,Diesel,Chennai
2017,Hyundai,Grand,380000,62000,Diesel,Chennai
2018,Maruti Suzuki,Ciaz,825000,22000,Petrol,Chennai
2020,Toyota,Innova,2550000,9500,Diesel,Chennai
2015,Volkswagen,Vento,700000,60000,Petrol,Chennai
2012,Land Rover,Evoque,2350000,63000,Diesel,Chennai
2012,Hyundai,i20,375000,66000,Petrol,Chennai
2018,Audi,Q3,2650000,81296,Diesel,Chennai
2017,Maruti Suzuki,Baleno,650000,32000,Petrol,Chennai
2012,Mercedes-Benz,C-Class,1400000,87500,Diesel,Chennai
2017,Maruti Suzuki,Ertiga,910000,48000,Diesel,Chennai
2019,Hyundai,Venue,1125000,14000,Petrol,Chennai
2012,Hyundai,Verna,550000,52000,Diesel,Chennai
2018,Hyundai,Verna,1250000,38000,Diesel,Chennai
2017,Hyundai,Elite,750000,40000,Diesel,Chennai
2019,Hyundai,Creta,990000,58000,Diesel,Chennai
2011,Toyota,Innova,870000,120000,Diesel,Chennai
2018,Maruti Suzuki,Ciaz,870000,38000,Petrol,Chennai
2015,Hyundai,i10,325000,54000,Petrol,Chennai
2015,Mahindra,Thar,750000,64000,Diesel,Chennai
2012,BMW,X1,1385000,59000,Diesel,Chennai
2010,Maruti Suzuki,SX4,240000,90000,Petrol,Chennai
2008,Hyundai,i10,250000,73000,Petrol,Chennai
2016,Ford,Figo,475000,40000,Diesel,Chennai
2016,Ford,Endeavour,2225000,65000,Diesel,Chennai
2016,Renault,Duster,690000,70000,Diesel,Chennai
2014,Hyundai,Elite,515000,29000,Petrol,Chennai
2015,Hyundai,i10,325000,54000,Petrol,Chennai
2019,Kia,Seltos,1590000,7000,Petrol,Chennai
2019,Ford,EcoSport,890000,45000,Diesel,Chennai
2016,Ford,Endeavour,2090000,74000,Diesel,Chennai
2012,Mahindra,XUV500,750000,130000,Diesel,Chennai
2016,Ford,EcoSport,575000,68000,Diesel,Chennai
2017,Honda,Jazz,725000,13000,Petrol,Chennai
2016,Mahindra,TUV300,675000,64000,Diesel,Chennai
2011,Ford,Endeavour,950000,60000,Diesel,Chennai
2017,Hyundai,Grand,550000,44000,Petrol,Chennai
2017,Ford,Endeavour,2290000,61000,Diesel,Chennai
2014,Toyota,Innova,1149000,112000,Diesel,Chennai
2012,BMW,X1,1385000,59000,Diesel,Chennai
2017,Ford,Endeavour,2400000,90000,Diesel,Chennai
2012,Mahindra,Scorpio,650000,135000,Diesel,Chennai
2016,BMW,X3,3400000,40000,Diesel,Chennai
2013,Toyota,Innova,1250000,130000,Diesel,Chennai
2019,Maruti Suzuki,Swift,600000,62000,Diesel,Chennai
2017,Hyundai,Grand,380000,65000,Diesel,Chennai
2012,Toyota,Corolla,650000,77000,Diesel,Chennai
2013,Skoda,Laura,625000,106000,Petrol,Chennai
2016,Ford,EcoSport,750000,34000,Diesel,Chennai
2015,Audi,A8,4500000,57700,Diesel,Chennai
2018,Toyota,Innova,2300000,40000,Diesel,Chennai
2017,Hyundai,Grand,380000,65000,Diesel,Chennai
2020,Hyundai,Tucson,2500000,4500,Petrol,Chennai
2015,Hyundai,Eon,320000,36000,Petrol,Chennai
2019,Hyundai,Creta,1380000,32000,Petrol,Chennai
2015,Hyundai,Grand,445000,65000,Diesel,Chennai
2019,Maruti Suzuki,Swift,600000,62000,Diesel,Chennai
2017,Volvo,S60,3950000,49855,Petrol,Chennai
2017,Ford,Mustang,6500000,11100,Petrol,Chennai
2016,BMW,X1,2600000,37000,Diesel,Chennai
2016,Jaguar,XF,2850000,63000,Diesel,Chennai
2013,Mercedes-Benz,M-Class,2400000,120000,Diesel,Chennai
2017,Maruti Suzuki,Ciaz,785000,49000,Petrol,Chennai
2017,Hyundai,Verna,875000,10001,Petrol,Chennai
2015,Audi,Q3,2200000,76000,Diesel,Chennai
2011,Toyota,Innova,1000000,190000,Diesel,Chennai
2017,Volkswagen,Polo,585000,38000,Petrol,Chennai
2020,Kia,Sonet,1450000,3000,Petrol,Chennai
2017,Hyundai,Creta,1025000,37000,Petrol,Chennai
2019,Hyundai,Verna,995000,17000,Petrol,Chennai
2020,BMW,X4,6800000,20000,Petrol,Chennai
2017,Tata,Hexa,1075000,85000,Diesel,Chennai
2012,Renault,Duster,525000,65000,Diesel,Chennai
2015,Skoda,Rapid,790000,57000,Diesel,Chennai
2017,Maruti Suzuki,Ignis,485000,24000,Petrol,Chennai
2018,Maruti Suzuki,Baleno,690000,35000,Petrol,Chennai
2018,Honda,Jazz,750000,29000,Diesel,Chennai
2018,Honda,City,990000,41000,Diesel,Chennai
2019,Renault,Duster,1090000,16000,Diesel,Chennai
2017,Ford,EcoSport,850000,44000,Diesel,Chennai
2018,Toyota,Innova,2050000,41000,Diesel,Chennai
2015,Jaguar,XF,2200000,77000,Diesel,Chennai
2014,BMW,X1,1450000,63000,Diesel,Chennai
2010,Skoda,Superb,600000,104000,Diesel,Chennai
2017,Skoda,Rapid,735000,112000,Diesel,Chennai
2012,Toyota,Innova,1190000,93000,Diesel,Chennai
2017,Skoda,Octavia,2000000,30000,Diesel,Chennai
2019,Skoda,Rapid,1090000,30000,Diesel,Chennai
2020,Volkswagen,Polo,775000,16000,Petrol,Chennai
2018,Toyota,Fortuner,2700000,100000,Diesel,Chennai
2018,Toyota,Innova,2050000,42500,Diesel,Chennai
2017,Toyota,Fortuner,2800000,420000,Diesel,Chennai
2012,Mercedes-Benz,C-Class,1450000,48000,Diesel,Chennai
2011,BMW,3,1275000,64000,Diesel,Chennai
2018,Toyota,Fortuner,2700000,100000,Diesel,Chennai
2018,Toyota,Innova,2050000,42500,Diesel,Chennai
2016,Mercedes-Benz,GLS,5200000,82420,Diesel,Chennai
2011,Mercedes-Benz,C-Class,1150000,73000,Diesel,Chennai
2018,Mercedes-Benz,CLA,3200000,15600,Diesel,Chennai
2015,Audi,A3,1850000,58600,Diesel,Chennai
2019,Mercedes-Benz,GLS,7200000,58548,Diesel,Chennai
2015,BMW,3,2200000,22261,Diesel,Chennai
2018,Land Rover,Discovery,4400000,28800,Diesel,Chennai
2017,Skoda,Octavia,2000000,30000,Diesel,Chennai
2017,Honda,WR-V,875000,43000,Diesel,Chennai
2012,Audi,A6,1700000,76000,Diesel,Chennai
2009,Audi,A4,1025000,65000,Petrol,Chennai
2014,Honda,City,785000,20000,Petrol,Chennai
2016,BMW,X1,2600000,36000,Diesel,Chennai
2014,Ford,EcoSport,525000,73000,Petrol,Chennai
2016,Hyundai,Elite,675000,12000,Petrol,Chennai
2019,Ford,EcoSport,850000,23000,Petrol,Chennai
2020,Audi,A4,4400000,16000,Diesel,Chennai
2013,Audi,A6,2100000,40000,Diesel,Chennai
2012,BMW,5,1800000,82000,Diesel,Chennai
2019,Mahindra,Alturas,2700000,30000,Diesel,Chennai
2017,Mercedes-Benz,E-Class,4500000,17000,Diesel,Chennai
2016,Honda,Brio,425000,9680,Petrol,Mumbai
2012,Nissan,Sunny,325000,119120,Diesel,Mumbai
2017,Toyota,Fortuner,2650000,64593,Diesel,Thane
2017,Mercedes-Benz,E-Class,4195000,25000,Diesel,Mumbai
2012,Hyundai,Verna,475000,23800,Diesel,Mumbai
2012,Hyundai,i20,335000,45000,Petrol,Mumbai
2019,Toyota,Glanza,750000,19500,Petrol,Mumbai
2018,Mercedes-Benz,GLE,5500000,32000,Diesel,Mumbai
2017,Hyundai,Grand,565000,44329,Petrol,Mumbai
2015,Maruti Suzuki,Swift,510000,48286,Petrol,Mumbai
2015,Hyundai,Xcent,465000,24935,Petrol,Mumbai
2016,Toyota,Innova,1485000,59758,Diesel,Mumbai
2017,Maruti Suzuki,Baleno,610000,40119,Petrol,Mumbai
2016,Renault,Pulse,365000,22625,Petrol,Mumbai
2017,Maruti Suzuki,Baleno,699000,16540,Petrol,Mumbai
2016,Hyundai,Xcent,595000,41280,Petrol,Mumbai
2016,Toyota,Corolla,1035000,97679,Petrol,Mumbai
2015,Maruti Suzuki,Swift,575000,43000,Diesel,Mumbai
2015,Volkswagen,Polo,480000,14846,Petrol,Mumbai
2017,Honda,WR-V,749000,28771,Petrol,Mumbai
2018,Honda,WR-V,749000,33443,Petrol,Mumbai
2010,Maruti Suzuki,Ritz,265000,24000,Petrol,Mumbai
2013,Hyundai,Grand,340000,44380,Petrol,Mumbai
2016,Skoda,Rapid,675000,58000,Diesel,Mumbai
2016,Honda,City,685000,69380,Diesel,Mumbai
2016,Maruti Suzuki,Celerio,445000,39500,Petrol,Mumbai
2012,BMW,3,925000,74460,Diesel,Mumbai
2017,Mercedes-Benz,GLE,4550000,42442,Diesel,Mumbai
2014,Volkswagen,Vento,485000,65327,Petrol,Mumbai
2016,Honda,Jazz,635000,19768,Petrol,Mumbai
2016,Tata,Nano,215000,2814,Petrol,Mumbai
2015,Hyundai,Grand,445000,20100,Petrol,Mumbai
2015,Mercedes-Benz,GLA,1950000,52717,Diesel,Mumbai
2015,Hyundai,Grand,445000,20100,Petrol,Mumbai
2012,Maruti Suzuki,A-Star,275000,46646,Petrol,Mumbai
2014,Audi,Q5,1875000,49000,Diesel,Mumbai
2018,Mercedes-Benz,GLE,5500000,32000,Diesel,Mumbai
2020,BMW,X1,3500000,5550,Petrol,Mumbai
2010,BMW,Z4,2900000,48000,Petrol,Mumbai
2016,Audi,A3,1525000,31000,Diesel,Mumbai
2012,Audi,A4,975000,61000,Petrol,Mumbai
2014,BMW,X3,2350000,65000,Diesel,Mumbai
2010,Bentley,Continental,7600000,49000,Petrol,Mumbai
2014,Audi,Q3,1470000,78000,Diesel,Mumbai
2010,Audi,Q7,1550000,82000,Diesel,Mumbai
2017,Mercedes-Benz,GLA,2350000,24000,Petrol,Mumbai
2013,Mercedes-Benz,E-Class,3850000,6000,Petrol,Mumbai
2016,Mercedes-Benz,GLA,2000000,33000,Petrol,Mumbai
2014,Audi,Q7,2250000,107000,Diesel,Mumbai
2015,BMW,3,2125000,71000,Diesel,Mumbai
2015,Mercedes-Benz,E-Class,1900000,94000,Diesel,Mumbai
2012,Mercedes-Benz,E-Class,1250000,55000,Petrol,Mumbai
2013,Audi,A4,1150000,79000,Diesel,Mumbai
2014,Audi,A6,1550000,71000,Diesel,Mumbai
2012,Mercedes-Benz,E-Class,1125000,65000,Petrol,Mumbai
2018,Mercedes-Benz,E-Class,4250000,34000,Petrol,Mumbai
2013,Audi,Q7,2175000,80000,Diesel,Mumbai
2010,Mercedes-Benz,E-Class,975000,67000,Petrol,Mumbai
2009,BMW,7,1850000,27000,Petrol,Mumbai
2014,Audi,A6,1650000,76000,Diesel,Mumbai
2018,Ford,Endeavour,2900000,11100,Diesel,Thane
2006,Maruti Suzuki,Swift,175000,79915,Petrol,Thane
2013,Maruti Suzuki,Swift,449000,67664,Diesel,Mumbai
2016,Mahindra,XUV500,1275000,72000,Diesel,Mumbai
2018,BMW,X1,2500000,33500,Diesel,Dehradun
2016,BMW,Z4,4850000,26700,Petrol,Dehradun
2017,Jaguar,F-Pace,3700000,45700,Diesel,Dehradun
2018,Jaguar,XE,3500000,23500,Diesel,Dehradun
2012,Lamborghini,Gallardo,12500000,14500,Petrol,Dehradun
2020,MINI,Countryman,3850000,6517,Petrol,Dehradun
2014,Mercedes-Benz,C-Class,2700000,22000,Petrol,Dehradun
2017,Mercedes-Benz,C-Class,2900000,44000,Diesel,Dehradun
2018,Audi,A6,3750000,22000,Diesel,Dehradun
2015,BMW,7,3700000,66000,Diesel,Dehradun
2015,BMW,7,3700000,48000,Diesel,Dehradun
2013,BMW,7,2900000,59000,Diesel,Dehradun
2012,Land Rover,Evoque,1900000,127000,Diesel,Dehradun
2018,Land Rover,Evoque,4900000,19500,Diesel,Dehradun
2018,Land Rover,Evoque,4800000,29500,Diesel,Dehradun
2016,Mercedes-Benz,S-Class,5700000,56500,Diesel,Dehradun
2015,Renault,Lodgy,565000,85400,Diesel,Mumbai
2013,Honda,City,418000,98602,Petrol,Mumbai
2016,Mercedes-Benz,CLA,2150000,28000,Petrol,Mumbai
2021,Hyundai,Creta,2095000,7500,Diesel,Mumbai
2016,Jaguar,F-Pace,3750000,33000,Diesel,Mumbai
2021,Hyundai,Creta,2050000,4500,Petrol,Mumbai
2015,BMW,3,1825000,65000,Diesel,Mumbai
2008,Audi,Q7,850000,84500,Diesel,Mumbai
2011,Mercedes-Benz,S-Class,1650000,55000,Diesel,Mumbai
2012,Audi,Q5,1350000,99000,Diesel,Mumbai
2012,Audi,A8,2750000,25000,Diesel,Mumbai
2011,BMW,7,1650000,65000,Petrol,Mumbai
2012,Mercedes-Benz,S-Class,1950000,71000,Diesel,Mumbai
2013,Mercedes-Benz,B-Class,1050000,67000,Petrol,Mumbai
2007,BMW,3,425000,48000,Diesel,Mumbai
2016,Mercedes-Benz,S-Class,5700000,56500,Diesel,Dehradun
2012,Land Rover,Evoque,1900000,127000,Diesel,Dehradun
2018,Land Rover,Evoque,4900000,19500,Diesel,Dehradun
2018,Land Rover,Evoque,4800000,29500,Diesel,Dehradun
2010,Mercedes-Benz,E-Class,1050000,55000,Petrol,Mumbai
2015,Mercedes-Benz,A-Class,1375000,61000,Diesel,Mumbai
2019,BMW,X1,3499000,26000,Diesel,Mumbai
2019,BMW,5,4975000,25000,Diesel,Mumbai
2010,Toyota,Corolla,375000,46000,Petrol,Mumbai
2010,Audi,Q5,999000,59000,Petrol,Mumbai
2015,Land Rover,Evoque,2600000,77000,Diesel,Mumbai
2017,Toyota,Innova,1575000,60000,Diesel,Mumbai
2014,Toyota,Innova,950000,91000,Diesel,Mumbai
2015,MINI,Cooper,2500000,14000,Diesel,Mumbai
2017,Nissan,Terrano,690000,21000,Petrol,Mumbai
2017,Ford,Endeavour,2975000,12000,Diesel,Mumbai
2008,BMW,3,450000,70000,Petrol,Mumbai
2016,Hyundai,Creta,1090000,39000,Petrol,Mumbai
2012,BMW,X3,1675000,59000,Diesel,Mumbai
2014,Honda,CR-V,1200000,108200,Petrol,Mumbai
2014,Land Rover,Freelander,1950000,61000,Diesel,Mumbai
2015,Maruti Suzuki,Ciaz,575000,52000,Petrol,Mumbai
2010,Chevrolet,Beat,115000,82000,Petrol,Mumbai
2017,Toyota,Innova,1760000,56089,Diesel,Thane
2014,Audi,Q3,1650000,45095,Diesel,Thane
2017,Mahindra,KUV100,575000,12321,Diesel,Thane
2017,Mahindra,XUV500,1325000,67894,Diesel,Thane
2014,Renault,Duster,625000,44835,Diesel,Thane
2013,Toyota,Fortuner,1451000,118363,Diesel,Thane
2015,Hyundai,i20,525000,98877,Petrol,Thane
2019,Datsun,redi-GO,310000,41298,Petrol,Thane
2016,Maruti Suzuki,Baleno,675000,57209,Diesel,Thane
2017,Honda,Jazz,610000,49390,Petrol,Thane
2013,Nissan,Sunny,345000,30477,Petrol,Thane
2012,Volkswagen,Polo,325000,49000,Petrol,Mumbai
2016,Tata,Tiago,465000,19000,Petrol,Mumbai
2020,Tata,Altroz,815000,7500,Petrol,Mumbai
2018,Mahindra,TUV300,775000,54989,Diesel,Thane
2017,Maruti Suzuki,Vitara,891000,22388,Diesel,Thane
2015,Honda,City,660000,46475,Petrol,Thane
2014,Toyota,Etios,350000,31913,Petrol,Thane
2015,Hyundai,Grand,470000,55474,Petrol,Thane
2014,Ford,Figo,335000,68051,Diesel,Thane
2011,Honda,City,345000,44000,Petrol,Mumbai
2011,Honda,Civic,345000,36500,Petrol,Mumbai
2018,MINI,Countryman,3445000,3900,Diesel,Mumbai
2012,Skoda,Rapid,335000,37000,Petrol,Mumbai
2018,Hyundai,i20,790000,42000,Diesel,Mumbai
2019,Jeep,Compass,1450000,39500,Diesel,Mumbai
2017,Hyundai,Elite,595000,32000,Petrol,Mumbai
2012,Maruti Suzuki,Ritz,315000,56452,Petrol,Mumbai
2015,Mercedes-Benz,C-Class,2500000,22341,Diesel,Mumbai
2018,Mahindra,Bolero,655000,85000,Diesel,Mumbai
2018,Mahindra,Bolero,675000,58000,Diesel,Mumbai
2014,Mercedes-Benz,C-Class,1750000,21212,Diesel,Mumbai
2012,Maruti Suzuki,SX4,315000,68890,Petrol,Mumbai
2016,Porsche,Cayenne,7800000,31000,Diesel,Mumbai
2012,Honda,City,489000,49000,Petrol,Navi Mumbai
2007,Mercedes-Benz,C-Class,375000,115140,Petrol,Mumbai
2013,Audi,Q5,1600000,74000,Diesel,Dehradun
2014,Audi,Q7,2800000,54500,Diesel,Dehradun
2015,BMW,5,2350000,77000,Diesel,Dehradun
2013,Audi,A4,1450000,63700,Diesel,Dehradun
2013,Audi,A6,1650000,64000,Diesel,Dehradun
2018,Audi,Q3,2800000,43000,Diesel,Dehradun
2020,Land Rover,Evoque,5900000,9000,Diesel,Dehradun
2016,Volvo,V40,1750000,78000,Diesel,Dehradun
2011,Chevrolet,Beat,171000,31000,Petrol,Mumbai
2011,Skoda,Superb,390000,54000,Petrol,Mumbai
2009,Toyota,Innova,525000,65000,Diesel,Mumbai
2015,Toyota,Innova,1050000,18000,Diesel,Mumbai
2015,Mahindra,XUV500,890000,53000,Diesel,Mumbai
2015,Honda,CR-V,1325000,42000,Petrol,Mumbai
2020,Hyundai,Creta,1990000,7800,Diesel,Mumbai
2017,Hyundai,Elite,550000,20000,Petrol,Mumbai
2018,Maruti Suzuki,Dzire,785000,27000,Diesel,Thane
2013,Audi,Q7,2050000,43000,Diesel,Mumbai
2015,BMW,3,2350000,37000,Diesel,Mumbai
2018,Mahindra,XUV500,1445000,34000,Diesel,Mumbai
2017,Hyundai,Creta,995000,38000,Petrol,Mumbai
2017,Mercedes-Benz,CLA,4300000,17000,Petrol,Dehradun
2018,Mahindra,XUV500,1445000,34000,Diesel,Mumbai
2017,Hyundai,Creta,995000,38000,Petrol,Mumbai
2009,Toyota,Innova,525000,65000,Diesel,Mumbai
2011,Chevrolet,Beat,171000,31000,Petrol,Mumbai
2017,Hyundai,Elite,550000,20000,Petrol,Mumbai
2020,Hyundai,Creta,1990000,7800,Diesel,Mumbai
2020,Hyundai,Creta,2025000,9000,Petrol,Mumbai
2014,Mercedes-Benz,S-Class,4700000,49000,Diesel,Navi Mumbai
2019,Hyundai,Creta,1550000,10500,Petrol,Navi Mumbai
2018,Honda,Jazz,640000,33000,Petrol,Navi Mumbai
2013,Maruti Suzuki,SX4,399000,47284,Petrol,Mumbai
2015,Volkswagen,Vento,521000,62618,Petrol,Mumbai
2020,Mercedes-Benz,C-Class,4750000,4200,Diesel,Mumbai
2017,Hyundai,Verna,675000,31414,Petrol,Mumbai
2016,Hyundai,Elite,650000,24694,Petrol,Mumbai
2013,Hyundai,i10,325000,29708,Petrol,Mumbai
2012,Toyota,Etios,375000,40200,Petrol,Thane
2015,Toyota,Innova,1030000,156334,Diesel,Thane
2013,Maruti Suzuki,Ritz,365000,32000,Petrol,Thane
2021,Maruti Suzuki,Baleno,900000,350,Petrol,Mumbai
2015,Tata,Zest,495000,61649,Diesel,Thane
2016,Honda,BR-V,855000,28367,Petrol,Thane
2019,Maruti Suzuki,S-Cross,985000,33997,Diesel,Thane
2011,Honda,City,465000,47209,Petrol,Thane
2013,Hyundai,Elantra,675000,62812,Diesel,Thane
2014,Maruti Suzuki,Ciaz,645000,52204,Petrol,Thane
2011,Honda,Brio,295000,39295,Petrol,Thane
2017,Hyundai,Grand,521000,54803,Petrol,Thane
2014,Toyota,Innova,975000,150116,Diesel,Thane
2016,Maruti Suzuki,Baleno,621000,48968,Petrol,Thane
2017,Maruti Suzuki,Vitara,895000,43494,Diesel,Thane
2017,Nissan,Sunny,635000,41584,Petrol,Thane
2016,Hyundai,Creta,1145000,56839,Diesel,Thane
2012,Hyundai,i10,315000,34600,Petrol,Thane
2014,Renault,Duster,545000,77082,Diesel,Thane
2016,Maruti Suzuki,Ciaz,615000,52000,Diesel,Mumbai
2014,Audi,Q3,1455000,65000,Diesel,Mumbai
2012,Hyundai,i20,349000,84000,Diesel,Navi Mumbai
2017,Maruti Suzuki,Ciaz,775000,39535,Diesel,Thane
2015,Toyota,Etios,499000,39792,Petrol,Thane
2016,Toyota,Corolla,1095000,31552,Petrol,Thane
2015,Hyundai,Verna,725000,37399,Petrol,Thane
2012,Toyota,Innova,765000,158359,Diesel,Thane
2016,Maruti Suzuki,Baleno,699000,22272,Petrol,Thane
2017,Mahindra,XUV500,1545000,39700,Diesel,Thane
2017,Hyundai,Creta,1195000,30958,Petrol,Thane
2018,Honda,WR-V,895000,32202,Diesel,Thane
2018,Land Rover,Discovery,4190000,65000,Diesel,Mumbai
2018,Mercedes-Benz,CLA,3000000,10000,Diesel,Mumbai
2020,Volkswagen,Polo,1025000,2608,Petrol,Mumbai
2021,Skoda,Superb,3495000,7500,Petrol,Mumbai
2018,Mercedes-Benz,CLA,2795000,34000,Diesel,Mumbai
2016,Mahindra,XUV500,1325000,41000,Diesel,Mumbai
2007,Honda,CR-V,290000,195000,Petrol,Mumbai
2017,Hyundai,Creta,1100000,43100,Petrol,Mumbai
2018,Mercedes-Benz,CLA,2650000,17300,Petrol,Mumbai
2012,Honda,Accord,450000,61700,Petrol,Mumbai
2016,Maruti Suzuki,Swift,650000,68003,Diesel,Mumbai
2016,Mercedes-Benz,C-Class,2200000,85000,Diesel,Mumbai
2009,Hyundai,Verna,197000,98000,Diesel,Mumbai
2014,BMW,X1,1275000,45000,Diesel,Mumbai
2015,Volkswagen,Vento,615000,33000,Petrol,Mumbai
2018,Honda,BR-V,1045000,4000,Petrol,Mumbai
2012,Toyota,Etios,325000,54215,Petrol + 1,Mumbai
2018,Honda,City,1051000,47000,Petrol,Mumbai
2018,Maruti Suzuki,Vitara,975000,19000,Diesel,Mumbai
2015,Hyundai,i20,695000,30000,Diesel,Mumbai
2012,Mahindra,Scorpio,567000,88000,Diesel,Mumbai
2018,BMW,X5,5675000,21000,Diesel,Mumbai
2018,Land Rover,Evoque,4500000,40000,Diesel,Mumbai
2010,Maruti Suzuki,Estilo,145000,78500,Petrol,Mumbai
2007,Maruti Suzuki,SX4,175000,71488,Petrol,Pune
2018,Maruti Suzuki,Baleno,630000,32228,Petrol,Pune
2021,Volkswagen,Polo,1015000,11000,Petrol,Pune
2016,Maruti Suzuki,Vitara,700000,83508,Diesel,Pune
2015,Volkswagen,Polo,525000,40119,Petrol,Pune
2015,MINI,Countryman,2300000,40614,Diesel,Pune
2017,Toyota,Innova,1795000,30889,Diesel,Pune
2015,BMW,X3,2400000,85200,Diesel,Pune
2019,Maruti Suzuki,Alto,395000,10300,CNG + 1,Pune
2017,Hyundai,Grand,495000,43712,Petrol,Pune
2010,Hyundai,i10,270000,75000,Petrol,Pune
2011,Maruti Suzuki,Wagon,280000,48000,Petrol,Pune
2012,Honda,City,450000,71000,Petrol,Pune
2008,Hyundai,i10,190000,77000,Petrol,Pune
2011,Maruti Suzuki,SX4,320000,72000,Diesel,Pune
2012,Maruti Suzuki,Wagon,295000,56000,Petrol,Pune
2014,Maruti Suzuki,Wagon,375000,20000,Petrol,Pune
2012,Volkswagen,Vento,397000,59908,Petrol,Pune
2013,Honda,Amaze,410000,60176,Petrol,Pune
2015,Hyundai,Grand,460000,50262,Petrol,Pune
2014,Renault,Duster,525000,93802,Diesel,Pune
2015,Ford,EcoSport,600000,99499,Diesel,Pune
2016,Hyundai,Eon,335000,23797,Petrol,Pune
2015,Hyundai,Elite,575000,42000,Petrol,Pune
2018,Mercedes-Benz,E-Class,4250000,55000,Diesel,Pune
2020,Hyundai,Tucson,2600000,10000,Diesel,Pune
2017,Hyundai,Verna,675000,31414,Petrol,Pune
2016,Mercedes-Benz,GLE,3900000,93000,Diesel,Pune
2013,Hyundai,i10,325000,29708,Petrol,Pune
2016,Hyundai,Elite,650000,24694,Petrol,Pune
2018,Hyundai,Grand,580000,9500,Petrol,Pune
2018,Maruti Suzuki,Swift,680000,22838,Diesel,Pune
2018,Tata,Nexon,900000,16900,Diesel,Pune
2015,Maruti Suzuki,Swift,510000,26000,Petrol,Pune
2018,Maruti Suzuki,Celerio,505000,78000,Petrol,Pune
2016,Maruti Suzuki,Celerio,430000,83000,Petrol,Pune
2014,Nissan,Micra,405000,52000,Petrol,Pune
2017,Maruti Suzuki,Swift,630000,95000,Diesel,Pune
2011,Maruti Suzuki,Wagon,295000,70000,Petrol,Pune
2016,Hyundai,i10,490000,46000,Petrol,Pune
2020,Honda,Amaze,900000,8000,Petrol,Pune
2016,Maruti Suzuki,Vitara,730000,83000,Diesel,Pune
2011,Maruti Suzuki,Swift,330000,79000,Diesel,Pune
2020,Honda,Amaze,990000,7700,Petrol,Pune
2010,Honda,City,345000,83000,Petrol,Pune
